gene,gene_start,gene_end,CHROM,gene_length
chr7:34001735-34217253,34001735,34217253,7,215519
chr7:34217253-34434813,34217253,34434813,7,217561
chr7:34434813-34668583,34434813,34668583,7,233771
chr7:34668583-35264030,34668583,35264030,7,595448
chr7:35264030-35472357,35264030,35472357,7,208328
chr7:35472357-35687410,35472357,35687410,7,215054
chr7:35687410-35930257,35687410,35930257,7,242848
chr7:35930257-36171787,35930257,36171787,7,241531
chr7:36171787-36397001,36171787,36397001,7,225215
chr7:36397001-36620913,36397001,36620913,7,223913
chr7:36620913-36834165,36620913,36834165,7,213253
chr7:36834165-37040716,36834165,37040716,7,206552
chr7:37040716-37267285,37040716,37267285,7,226570
chr7:37267285-37485166,37267285,37485166,7,217882
chr7:37485166-37705666,37485166,37705666,7,220501
chr7:37705666-37918816,37705666,37918816,7,213151
chr7:37918816-38131780,37918816,38131780,7,212965
chr7:38131780-38370144,38131780,38370144,7,238365
chr7:38370144-38579254,38370144,38579254,7,209111
chr7:38579254-38791756,38579254,38791756,7,212503
chr7:38791756-39002048,38791756,39002048,7,210293
chr7:39002048-39216655,39002048,39216655,7,214608
chr7:39216655-39426482,39216655,39426482,7,209828
chr7:39426482-39645493,39426482,39645493,7,219012
chr7:39645493-39910763,39645493,39910763,7,265271
chr7:39910763-40145876,39910763,40145876,7,235114
chr7:40145876-40385335,40145876,40385335,7,239460
chr7:40385335-40596973,40385335,40596973,7,211639
chr7:40596973-40804052,40596973,40804052,7,207080
chr7:40804052-41028186,40804052,41028186,7,224135
chr7:41028186-41234575,41028186,41234575,7,206390
chr7:41234575-41445318,41234575,41445318,7,210744
chr7:41445318-41654720,41445318,41654720,7,209403
chr7:41654720-41862181,41654720,41862181,7,207462
chr7:41862181-42068183,41862181,42068183,7,206003
chr7:42068183-42277431,42068183,42277431,7,209249
chr7:42277431-42489654,42277431,42489654,7,212224
chr7:42489654-42705353,42489654,42705353,7,215700
chr7:42705353-42931839,42705353,42931839,7,226487
chr7:42931839-43150951,42931839,43150951,7,219113
chr7:43150951-43367776,43150951,43367776,7,216826
chr7:43367776-43585371,43367776,43585371,7,217596
chr7:43585371-43814576,43585371,43814576,7,229206
chr7:43814576-44102530,43814576,44102530,7,287955
chr7:44102530-44311406,44102530,44311406,7,208877
chr7:44311406-44530624,44311406,44530624,7,219219
chr7:44530624-44763247,44530624,44763247,7,232624
chr7:44763247-45005059,44763247,45005059,7,241813
chr7:45005059-45223506,45005059,45223506,7,218448
chr7:45223506-45447278,45223506,45447278,7,223773
chr7:45447278-45663814,45447278,45663814,7,216537
chr7:45663814-45963638,45663814,45963638,7,299825
chr7:45963638-46179235,45963638,46179235,7,215598
chr7:46179235-46391827,46179235,46391827,7,212593
chr7:46391827-46608098,46391827,46608098,7,216272
chr7:46608098-46815788,46608098,46815788,7,207691
chr7:46815788-47028541,46815788,47028541,7,212754
chr7:47028541-47244409,47028541,47244409,7,215869
chr7:47244409-47453437,47244409,47453437,7,209029
chr7:47453437-47675188,47453437,47675188,7,221752
chr7:47675188-47897229,47675188,47897229,7,222042
chr7:47897229-48117668,47897229,48117668,7,220440
chr7:48117668-48331594,48117668,48331594,7,213927
chr7:48331594-48541825,48331594,48541825,7,210232
chr7:48541825-48763006,48541825,48763006,7,221182
chr7:48763006-49009374,48763006,49009374,7,246369
chr7:49009374-49222087,49009374,49222087,7,212714
chr7:49222087-49430396,49222087,49430396,7,208310
chr7:49430396-49643169,49430396,49643169,7,212774
chr7:49643169-49865471,49643169,49865471,7,222303
chr7:49865471-50081674,49865471,50081674,7,216204
chr7:50081674-50293408,50081674,50293408,7,211735
chr7:50293408-50513315,50293408,50513315,7,219908
chr7:50513315-50730323,50513315,50730323,7,217009
chr7:50730323-50950834,50730323,50950834,7,220512
chr7:50950834-51160429,50950834,51160429,7,209596
chr7:51160429-51387707,51160429,51387707,7,227279
chr7:51387707-51639481,51387707,51639481,7,251775
chr7:51639481-51860492,51639481,51860492,7,221012
chr7:51860492-52081771,51860492,52081771,7,221280
chr7:52081771-52296590,52081771,52296590,7,214820
chr7:52296590-52516702,52296590,52516702,7,220113
chr7:52516702-52725791,52516702,52725791,7,209090
chr7:52725791-52937179,52725791,52937179,7,211389
chr7:52937179-53164647,52937179,53164647,7,227469
chr7:53164647-53381458,53164647,53381458,7,216812
chr7:53381458-53590959,53381458,53590959,7,209502
chr7:53590959-53799836,53590959,53799836,7,208878
chr7:53799836-54014409,53799836,54014409,7,214574
chr7:54014409-54245581,54014409,54245581,7,231173
chr7:54245581-54476795,54245581,54476795,7,231215
chr7:54476795-54695444,54476795,54695444,7,218650
chr7:54695444-54914888,54695444,54914888,7,219445
chr7:54914888-55127165,54914888,55127165,7,212278
chr7:55127165-55348941,55127165,55348941,7,221777
chr7:55348941-55569089,55348941,55569089,7,220149
chr7:55569089-55887775,55569089,55887775,7,318687
chr7:55887775-56463818,55887775,56463818,7,576044
chr7:56463818-57277223,56463818,57277223,7,813406
chr7:57277223-62729294,57277223,62729294,7,5452072
chr7:62729294-62975311,62729294,62975311,7,246018
chr7:62975311-63969895,62975311,63969895,7,994585
chr7:63969895-64230160,63969895,64230160,7,260266
chr7:64230160-64469759,64230160,64469759,7,239600
chr7:64469759-64708974,64469759,64708974,7,239216
chr7:64708974-65798339,64708974,65798339,7,1089366
chr7:65798339-66081872,65798339,66081872,7,283534
chr7:66081872-66332617,66081872,66332617,7,250746
chr7:66332617-66610226,66332617,66610226,7,277610
chr7:66610226-67219513,66610226,67219513,7,609288
chr7:67219513-67519888,67219513,67519888,7,300376
chr7:67519888-67745787,67519888,67745787,7,225900
chr7:67745787-67979620,67745787,67979620,7,233834
chr7:67979620-68213021,67979620,68213021,7,233402
chr7:68213021-68438951,68213021,68438951,7,225931
chr7:68438951-68664854,68438951,68664854,7,225904
chr7:68664854-68897929,68664854,68897929,7,233076
chr7:68897929-69124048,68897929,69124048,7,226120
chr7:69124048-69353415,69124048,69353415,7,229368
chr7:69353415-69592441,69353415,69592441,7,239027
chr7:69592441-69798959,69592441,69798959,7,206519
chr7:69798959-70006478,69798959,70006478,7,207520
chr7:70006478-70226035,70006478,70226035,7,219558
chr7:70226035-70436260,70226035,70436260,7,210226
chr7:70436260-70647464,70436260,70647464,7,211205
chr7:70647464-70869343,70647464,70869343,7,221880
chr7:70869343-71095326,70869343,71095326,7,225984
chr7:71095326-71319988,71095326,71319988,7,224663
chr7:71319988-71542930,71319988,71542930,7,222943
chr7:71542930-71771735,71542930,71771735,7,228806
chr7:71771735-71999461,71771735,71999461,7,227727
chr7:71999461-72230598,71999461,72230598,7,231138
chr7:72230598-73476998,72230598,73476998,7,1246401
chr7:73476998-73719124,73476998,73719124,7,242127
chr7:73719124-73971664,73719124,73971664,7,252541
chr7:73971664-74215778,73971664,74215778,7,244115
chr7:74215778-74470787,74215778,74470787,7,255010
chr7:74470787-75672357,74470787,75672357,7,1201571
chr7:75672357-75934268,75672357,75934268,7,261912
chr7:75934268-76193066,75934268,76193066,7,258799
chr7:76193066-77180842,76193066,77180842,7,987777
chr7:77180842-77403275,77180842,77403275,7,222434
chr7:77403275-77629041,77403275,77629041,7,225767
chr7:77629041-77857786,77629041,77857786,7,228746
chr7:77857786-78076439,77857786,78076439,7,218654
chr7:78076439-78288069,78076439,78288069,7,211631
chr7:78288069-78505663,78288069,78505663,7,217595
chr7:78505663-78719636,78505663,78719636,7,213974
chr7:78719636-78941954,78719636,78941954,7,222319
chr7:78941954-79155258,78941954,79155258,7,213305
chr7:79155258-79367950,79155258,79367950,7,212693
chr7:79367950-79578557,79367950,79578557,7,210608
chr7:79578557-79793324,79578557,79793324,7,214768
chr7:79793324-80015877,79793324,80015877,7,222554
chr7:80015877-80228707,80015877,80228707,7,212831
chr7:80228707-80439657,80228707,80439657,7,210951
chr7:80439657-80649617,80439657,80649617,7,209961
chr7:80649617-80868603,80649617,80868603,7,218987
chr7:80868603-81097847,80868603,81097847,7,229245
chr7:81097847-81312482,81097847,81312482,7,214636
chr7:81312482-81530755,81312482,81530755,7,218274
chr7:81530755-81737790,81530755,81737790,7,207036
chr7:81737790-81952781,81737790,81952781,7,214992
chr7:81952781-82161249,81952781,82161249,7,208469
chr7:82161249-82369925,82161249,82369925,7,208677
chr7:82369925-82591041,82369925,82591041,7,221117
chr7:82591041-82813645,82591041,82813645,7,222605
chr7:82813645-83021667,82813645,83021667,7,208023
chr7:83021667-83237303,83021667,83237303,7,215637
chr7:83237303-83450477,83237303,83450477,7,213175
chr7:83450477-83668257,83450477,83668257,7,217781
chr7:83668257-83885821,83668257,83885821,7,217565
chr7:83885821-84116543,83885821,84116543,7,230723
chr7:84116543-84330460,84116543,84330460,7,213918
chr7:84330460-84552083,84330460,84552083,7,221624
chr7:84552083-84762998,84552083,84762998,7,210916
chr7:84762998-84973615,84762998,84973615,7,210618
chr7:84973615-85186520,84973615,85186520,7,212906
chr7:85186520-85402913,85186520,85402913,7,216394
chr7:85402913-85611023,85402913,85611023,7,208111
chr7:85611023-85825692,85611023,85825692,7,214670
chr7:85825692-86035711,85825692,86035711,7,210020
chr7:86035711-86261581,86035711,86261581,7,225871
chr7:86261581-86483316,86261581,86483316,7,221736
chr7:86483316-86705577,86483316,86705577,7,222262
chr7:86705577-86913241,86705577,86913241,7,207665
chr7:86913241-87138143,86913241,87138143,7,224903
chr7:87138143-87369037,87138143,87369037,7,230895
chr7:87369037-87584188,87369037,87584188,7,215152
chr7:87584188-87808254,87584188,87808254,7,224067
chr7:87808254-88038900,87808254,88038900,7,230647
chr7:88038900-88255901,88038900,88255901,7,217002
chr7:88255901-88470217,88255901,88470217,7,214317
chr7:88470217-88689628,88470217,88689628,7,219412
chr7:88689628-88902839,88689628,88902839,7,213212
chr7:88902839-89111566,88902839,89111566,7,208728
chr7:89111566-89328904,89111566,89328904,7,217339
chr7:89328904-89557545,89328904,89557545,7,228642
chr7:89557545-89773564,89557545,89773564,7,216020
chr7:89773564-89994475,89773564,89994475,7,220912
chr7:89994475-90249913,89994475,90249913,7,255439
chr7:90249913-90473420,90249913,90473420,7,223508
chr7:90473420-90699608,90473420,90699608,7,226189
chr7:90699608-90918765,90699608,90918765,7,219158
chr7:90918765-91134053,90918765,91134053,7,215289
chr7:91134053-91353316,91134053,91353316,7,219264
chr7:91353316-91598854,91353316,91598854,7,245539
chr7:91598854-91827733,91598854,91827733,7,228880
chr7:91827733-92057695,91827733,92057695,7,229963
chr7:92057695-92285757,92057695,92285757,7,228063
chr7:92285757-92512633,92285757,92512633,7,226877
chr7:92512633-92728256,92512633,92728256,7,215624
chr7:92728256-92945152,92728256,92945152,7,216897
chr7:92945152-93174956,92945152,93174956,7,229805
chr7:93174956-93390971,93174956,93390971,7,216016
chr7:93390971-93607859,93390971,93607859,7,216889
chr7:93607859-93832372,93607859,93832372,7,224514
chr7:93832372-94043116,93832372,94043116,7,210745
chr7:94043116-94255534,94043116,94255534,7,212419
chr7:94255534-94461985,94255534,94461985,7,206452
chr7:94461985-94672790,94461985,94672790,7,210806
chr7:94672790-94907939,94672790,94907939,7,235150
chr7:94907939-95131210,94907939,95131210,7,223272
chr7:95131210-95349916,95131210,95349916,7,218707
chr7:95349916-95565986,95349916,95565986,7,216071
chr7:95565986-95779351,95565986,95779351,7,213366
chr7:95779351-95996390,95779351,95996390,7,217040
chr7:95996390-96205490,95996390,96205490,7,209101
chr7:96205490-96427905,96205490,96427905,7,222416
chr7:96427905-96653023,96427905,96653023,7,225119
chr7:96653023-96874155,96653023,96874155,7,221133
chr7:96874155-97089807,96874155,97089807,7,215653
chr7:97089807-97328655,97089807,97328655,7,238849
chr7:97328655-97557371,97328655,97557371,7,228717
chr7:97557371-97801961,97557371,97801961,7,244591
chr7:97801961-98118093,97801961,98118093,7,316133
chr7:98118093-98343768,98118093,98343768,7,225676
chr7:98343768-98583616,98343768,98583616,7,239849
chr7:98583616-98847153,98583616,98847153,7,263538
chr7:98847153-99069538,98847153,99069538,7,222386
chr7:99069538-99301672,99069538,99301672,7,232135
chr7:99301672-99547694,99301672,99547694,7,246023
chr7:99547694-99787213,99547694,99787213,7,239520
chr7:99787213-100028821,99787213,100028821,7,241609
chr7:100028821-100307217,100028821,100307217,7,278397
chr7:100307217-100573326,100307217,100573326,7,266110
chr7:100573326-100814460,100573326,100814460,7,241135
chr7:100814460-101073174,100814460,101073174,7,258715
chr7:101073174-101322016,101073174,101322016,7,248843
chr7:101322016-101564977,101322016,101564977,7,242962
chr7:101564977-101838932,101564977,101838932,7,273956
chr7:101838932-102068641,101838932,102068641,7,229710
chr7:102068641-102850636,102068641,102850636,7,781996
chr7:102850636-103089742,102850636,103089742,7,239107
chr7:103089742-103398853,103089742,103398853,7,309112
chr7:103398853-103626735,103398853,103626735,7,227883
chr7:103626735-103845447,103626735,103845447,7,218713
chr7:103845447-104065631,103845447,104065631,7,220185
chr7:104065631-104294426,104065631,104294426,7,228796
chr7:104294426-104513467,104294426,104513467,7,219042
chr7:104513467-104756766,104513467,104756766,7,243300
chr7:104756766-104984079,104756766,104984079,7,227314
chr7:104984079-105201771,104984079,105201771,7,217693
chr7:105201771-105441750,105201771,105441750,7,239980
chr7:105441750-105678143,105441750,105678143,7,236394
chr7:105678143-105894493,105678143,105894493,7,216351
chr7:105894493-106110672,105894493,106110672,7,216180
chr7:106110672-106341809,106110672,106341809,7,231138
chr7:106341809-106566913,106341809,106566913,7,225105
chr7:106566913-106792870,106566913,106792870,7,225958
chr7:106792870-107021762,106792870,107021762,7,228893
chr7:107021762-107242328,107021762,107242328,7,220567
chr7:107242328-107460531,107242328,107460531,7,218204
chr7:107460531-107687142,107460531,107687142,7,226612
chr7:107687142-107905263,107687142,107905263,7,218122
chr7:107905263-108121408,107905263,108121408,7,216146
chr7:108121408-108337614,108121408,108337614,7,216207
chr7:108337614-108560758,108337614,108560758,7,223145
chr7:108560758-108780647,108560758,108780647,7,219890
chr7:108780647-108998444,108780647,108998444,7,217798
chr7:108998444-109217574,108998444,109217574,7,219131
chr7:109217574-109435830,109217574,109435830,7,218257
chr7:109435830-109652827,109435830,109652827,7,216998
chr7:109652827-109880067,109652827,109880067,7,227241
chr7:109880067-110107391,109880067,110107391,7,227325
chr7:110107391-110322834,110107391,110322834,7,215444
chr7:110322834-110544439,110322834,110544439,7,221606
chr7:110544439-110772088,110544439,110772088,7,227650
chr7:110772088-110983630,110772088,110983630,7,211543
chr7:110983630-111191565,110983630,111191565,7,207936
chr7:111191565-111406773,111191565,111406773,7,215209
chr7:111406773-111641042,111406773,111641042,7,234270
chr7:111641042-111858600,111641042,111858600,7,217559
chr7:111858600-112075539,111858600,112075539,7,216940
chr7:112075539-112284719,112075539,112284719,7,209181
chr7:112284719-112496218,112284719,112496218,7,211500
chr7:112496218-112727109,112496218,112727109,7,230892
chr7:112727109-112950714,112727109,112950714,7,223606
chr7:112950714-113170976,112950714,113170976,7,220263
chr7:113170976-113393508,113170976,113393508,7,222533
chr7:113393508-113624871,113393508,113624871,7,231364
chr7:113624871-113852270,113624871,113852270,7,227400
chr7:113852270-114070210,113852270,114070210,7,217941
chr7:114070210-114283311,114070210,114283311,7,213102
chr7:114283311-114498194,114283311,114498194,7,214884
chr7:114498194-114705731,114498194,114705731,7,207538
chr7:114705731-114917181,114705731,114917181,7,211451
chr7:114917181-115132468,114917181,115132468,7,215288
chr7:115132468-115349473,115132468,115349473,7,217006
chr7:115349473-115557006,115349473,115557006,7,207534
chr7:115557006-115769314,115557006,115769314,7,212309
chr7:115769314-115981812,115769314,115981812,7,212499
chr7:115981812-116199446,115981812,116199446,7,217635
chr7:116199446-116419482,116199446,116419482,7,220037
